Number of notes: 758

(<music21.note.Rest dotted-quarter>, 'rest', 'black')
(<music21.note.Rest 2.5ql>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest quarter>, 'rest', 'black')
(<music21.note.Rest eighth>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest 1.25ql>, 'rest', 'black')
(<music21.note.Rest 1.75ql>, 'rest', 'black')
(<music21.note.Rest 2/3ql>, 'rest', 'black')
(<music21.note.Rest 2/3ql>, 'rest', 'black')
(<music21.note.Rest 2/3ql>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest 1.25ql>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest quarter>, 'rest', 'black')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Rest eighth>, 'rest', 'black')
(<music21.note.Rest 2.25ql>, 'rest', 'black')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'IP', 'red')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note D>, 'IP', 'red')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note D>, 'IP', 'red')
(<music21.note.Note B>, 'IP', 'red')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note B>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note B>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note B>, 'ID', 'orange')
(<music21.note.Note D>, 'IP', 'red')
(<music21.note.Note B>, 'IP', 'red')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note B>, 'IP', 'red')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note A>, 'IP', 'red')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note A>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note A>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note A>, 'IP', 'red')
(<music21.note.Note G>, 'IP', 'red')
(<music21.note.Note B>, 'IP', 'red')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note B>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note B->, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note B->, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note A>, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note A>, 'IP', 'red')
(<music21.note.Note F>, 'IP', 'red')
(<music21.note.Note G#>, 'IP', 'red')
(<music21.note.Note F>, 'IP', 'red')
(<music21.note.Note G#>, 'IP', 'red')
(<music21.note.Note E>, 'IP', 'red')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note D>, 'VR', 'yellow')
(<music21.note.Note F>, 'VR', 'yellow')
(<music21.note.Note G>, 'VR', 'yellow')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note E>, 'IP', 'red')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note G>, 'IP', 'red')
(<music21.note.Note C>, 'R', 'cyan')
(<music21.note.Note G>, 'R', 'cyan')
(<music21.note.Note F>, 'R', 'cyan')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note F#>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note F#>, 'ID', 'orange')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note G#>, 'IP', 'red')
(<music21.note.Note F>, 'IP', 'red')
(<music21.note.Note G#>, 'IP', 'red')
(<music21.note.Note F>, 'IP', 'red')
(<music21.note.Note G>, 'IP', 'red')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note F>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note E>, 'IP', 'red')
(<music21.note.Note G>, 'IP', 'red')
(<music21.note.Note D>, 'IP', 'red')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note E->, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note E->, 'IP', 'red')
(<music21.note.Note G>, 'IP', 'red')
(<music21.note.Note E>, 'IP', 'red')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note E>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'ID', 'orange')
(<music21.note.Note G>, 'ID', 'orange')
(<music21.note.Note D>, 'IP', 'red')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note C>, 'IP', 'red')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note C>, 'ID', 'orange')
(<music21.note.Note C>, 'M', 'pink')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.note.Note C>, 'd', 'lime')
(<music21.note.Note D>, 'd', 'lime')
(<music21.note.Rest 16th>, 'rest', 'black')
(<music21.chord.Chord C2 C3>, 'M', 'pink')
(<music21.note.Rest 1.25ql>, 'rest', 'black')
